peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster
peak.2751	chr13	112660541	112660941	401	*	133.2180891	126.873059	14.4131885	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2752	chr13	112751741	112752141	401	*	23.45388893	44.50025204	3.603297125	14.70563045	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2753	chr13	112753672	112754072	401	*	72.23797789	85.21324859	7.206594251	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2754	chr13	112927080	112927480	401	*	55.35117787	51.12794915	10.80989138	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2755	chr13	113699303	113699703	401	*	41.27884451	79.53236535	14.4131885	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2756	chr13	113794311	113794711	401	*	51.59855564	66.27697112	9.608792334	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2757	chr13	115327824	115328224	401	*	58.16564454	56.80883239	10.80989138	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2758	chr13	115427629	115428029	401	*	82.55768902	39.76618267	21.61978275	19.60750727	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.2759	chr13	116974510	116974910	401	*	108.8260446	71.01104049	12.01099042	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2760	chr13	117066773	117067173	401	*	30.02097783	66.27697112	16.81538659	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2761	chr13	117581651	117582051	401	*	97.56817793	26.51078845	10.80989138	19.60750727	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2762	chr13	117593798	117594198	401	*	272.0651115	22.72353296	40.83736742	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2763	chr13	117599706	117600106	401	*	133.2180891	129.7135006	25.22307988	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2764	chr13	117601557	117601957	401	*	179.1877114	91.8409457	24.02198084	20.83297648	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2765	chr13	117660294	117660694	401	*	251.4256893	225.3417018	43.2395655	37.98954534	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2766	chr13	117858383	117858783	401	*	451.2528229	287.8314174	18.01648563	46.56782977	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2767	chr13	117860056	117860456	401	*	181.0640225	18.93627746	27.62527796	40.44048375	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2768	chr13	117926876	117927276	401	*	110.7023557	139.1816394	7.206594251	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2769	chr13	119462438	119462838	401	*	91.00108903	116.4581064	16.81538659	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2770	chr13	119476658	119477058	401	*	66.60904455	135.3943839	12.01099042	14.70563045	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2771	chr13	119479268	119479668	401	*	39.4025334	97.52182894	3.603297125	8.578284432	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2772	chr13	119637577	119637977	401	*	50.66040008	66.27697112	7.206594251	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2773	chr13	119690065	119690465	401	*	67.54720011	74.79829598	4.804396167	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2774	chr13	119728256	119728656	401	*	91.93924459	138.2348255	6.005495209	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2775	chr13	119755084	119755484	401	*	80.68137791	120.2453619	8.407693293	11.02922284	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2776	chr14	8106577	8106977	401	*	75.99060012	73.85148211	7.206594251	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2777	chr14	8139606	8140006	401	*	30.95913338	60.59608788	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2778	chr14	8172882	8173282	401	*	35.64991117	51.12794915	9.608792334	15.93109966	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2779	chr14	8189429	8189829	401	*	50.66040008	110.7772232	9.608792334	18.38203807	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2780	chr14	9644515	9644915	401	*	11.25786668	7.574510985	110.5011118	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.2781	chr14	10942105	10942505	401	*	52.53671119	61.54290176	8.407693293	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2782	chr14	11160805	11161205	401	*	139.785178	104.1495261	32.42967413	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2783	chr14	11161907	11162307	401	*	75.99060012	81.42599309	14.4131885	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2784	chr14	11605617	11606017	401	*	10.31971113	59.64927401	4.804396167	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.2785	chr14	11666332	11666732	401	*	17.82495558	60.59608788	6.005495209	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2786	chr14	11775196	11775596	401	*	193.2600448	150.5434058	32.42967413	33.08766852	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2787	chr14	11928624	11929024	401	*	12.19602224	75.74510985	3.603297125	13.48016125	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2788	chr14	12084068	12084468	401	*	35.64991117	100.3622706	12.01099042	19.60750727	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2789	chr14	12201285	12201685	401	*	40.34068895	160.0115446	3.603297125	9.803753636	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2790	chr14	12406615	12407015	401	*	60.04195565	72.90466824	15.61428754	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2791	chr14	12605892	12606292	401	*	25.33020004	50.18113528	9.608792334	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2792	chr14	14067984	14068384	401	*	175.4350892	191.2564024	21.61978275	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2793	chr14	14714170	14714570	401	*	201.7034448	154.3306613	15.61428754	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2794	chr14	14718604	14719004	401	*	249.5493782	217.7671908	22.82088179	42.89142216	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2795	chr14	14722947	14723347	401	*	74.11428901	69.11741274	18.01648563	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2796	chr14	15917310	15917710	401	*	160.4246003	123.0858035	14.4131885	44.11689136	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2797	chr14	16124486	16124886	401	*	34.71175561	99.41545668	4.804396167	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.2798	chr14	16365964	16366364	401	*	123.8365335	129.7135006	8.407693293	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2799	chr14	16411688	16412088	401	*	167.9298447	120.2453619	19.21758467	22.05844568	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2800	chr14	16413847	16414247	401	*	74.11428901	71.95785436	13.21208946	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2801	chr14	16578179	16578579	401	*	20.63942225	89.94731795	7.206594251	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2802	chr14	16608118	16608518	401	*	32.8354445	103.2027122	9.608792334	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2803	chr14	16742309	16742709	401	*	12.19602224	7.574510985	60.05495209	7.352815227	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.2804	chr14	17431808	17432208	401	*	243.9204448	27.45760232	67.26154634	52.6951758	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2805	chr14	17578643	17579043	401	*	52.53671119	71.95785436	1.201099042	22.05844568	e80a.notDB	e80a.notDB	e80a_shared		e80a.notDB
peak.2806	chr14	17606041	17606441	401	*	240.1678226	64.38334338	66.0604473	47.79329898	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.2807	chr14	17657471	17657871	401	*	111.6405113	111.724037	63.65824922	31.86219932	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2808	chr14	17661397	17661797	401	*	86.31031125	109.8304093	12.01099042	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2809	chr14	17963642	17964042	401	*	73.17613345	70.06422662	8.407693293	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2810	chr14	17972143	17972543	401	*	56.28933342	96.57501506	15.61428754	25.7348533	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2811	chr14	17990364	17990764	401	*	39.4025334	86.16006246	52.84835784	20.83297648	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2812	chr14	18226436	18226836	401	*	24.39204448	58.70246014	10.80989138	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2813	chr14	18239280	18239680	401	*	96.63002238	98.46864281	12.01099042	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2814	chr14	18270886	18271286	401	*	60.98011121	78.58555147	10.80989138	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2815	chr14	19924870	19925270	401	*	33.77360005	95.62820119	2.402198084	14.70563045	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2816	chr14	20162413	20162813	401	*	64.73273344	118.3517341	9.608792334	15.93109966	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2817	chr14	20294400	20294800	401	*	190.4455781	190.3095885	37.2340703	35.53860693	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2818	chr14	20308254	20308654	401	*	42.21700007	71.01104049	14.4131885	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2819	chr14	20442284	20442684	401	*	242.9822893	30.29804394	14.4131885	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2820	chr14	20576426	20576826	401	*	49.72224452	53.96839077	91.28352718	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	
peak.2821	chr14	20674054	20674454	401	*	53.47486675	53.0215769	13.21208946	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2822	chr14	20707023	20707423	401	*	124.7746891	144.8625226	16.81538659	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2823	chr14	20773500	20773900	401	*	96.63002238	146.7561503	10.80989138	18.38203807	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2824	chr14	20782562	20782962	401	*	46.90777785	73.85148211	6.005495209	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.2825	chr14	20929059	20929459	401	*	92.87740015	111.724037	6.005495209	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2826	chr14	21052307	21052707	401	*	77.86691123	84.26643471	8.407693293	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2827	chr14	21253989	21254389	401	*	73.17613345	56.80883239	28.826377	20.83297648	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2828	chr14	21500537	21500937	401	*	129.4654669	124.9794313	25.22307988	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2829	chr14	21515552	21515952	401	*	30.02097783	79.53236535	13.21208946	18.38203807	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2830	chr14	21656778	21657178	401	*	27.20651115	110.7772232	4.804396167	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2831	chr14	21818387	21818787	401	*	266.4361782	238.597096	8.407693293	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2832	chr14	21987787	21988187	401	*	102.2589557	125.9262451	7.206594251	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2833	chr14	21991256	21991656	401	*	175.4350892	198.8309134	19.21758467	33.08766852	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2834	chr14	22074151	22074551	401	*	174.4969336	71.95785436	15.61428754	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2835	chr14	22591158	22591558	401	*	60.04195565	180.8414498	6.005495209	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.2836	chr14	22608639	22609039	401	*	106.9497335	254.6929319	6.005495209	26.9603225	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.2837	chr14	22651398	22651798	401	*	21.57757781	55.86201852	12.01099042	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2838	chr14	23371982	23372382	401	*	37.52622228	72.90466824	14.4131885	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2839	chr14	24486866	24487266	401	*	79.74322235	71.95785436	13.21208946	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2840	chr14	24500580	24500980	401	*	82.55768902	90.89413183	8.407693293	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2841	chr14	24533000	24533400	401	*	48.78408897	81.42599309	10.80989138	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2842	chr14	24558674	24559074	401	*	155.7338225	116.4581064	22.82088179	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2843	chr14	24743355	24743755	401	*	26.2683556	106.9899677	8.407693293	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2844	chr14	24763786	24764186	401	*	72.23797789	25.56397458	1.201099042	12.25469205	e80a.lost	e80a.lost	e80a_shared		e80a.notDB
peak.2845	chr14	25317553	25317953	401	*	20.63942225	59.64927401	6.005495209	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2846	chr14	25450957	25451357	401	*	30.02097783	68.17059887	6.005495209	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2847	chr14	25464955	25465355	401	*	84.43400013	25.56397458	57.65275401	17.15656886	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.2848	chr14	25521110	25521510	401	*	360.2517339	231.9693989	43.2395655	39.21501455	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2849	chr14	25577396	25577796	401	*	106.0115779	108.8835954	12.01099042	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2850	chr14	26537343	26537743	401	*	210.1468448	43.55343817	33.63077317	45.34236057	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2851	chr14	26572720	26573120	401	*	188.569267	90.89413183	22.82088179	40.44048375	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2852	chr14	27005778	27006178	401	*	40.34068895	114.5644787	10.80989138	14.70563045	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2853	chr14	27272403	27272803	401	*	73.17613345	87.10687633	85.27803197	20.83297648	k88n.gained	e80a.notDB	k88n_unique	k88n.notDB	
peak.2854	chr14	27628260	27628660	401	*	81.61953346	29.35123007	9.608792334	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2855	chr14	27762779	27763179	401	*	138.8470224	164.7456139	4.804396167	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2856	chr14	28310521	28310921	401	*	88.18662236	101.3090844	6.005495209	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2857	chr14	28366571	28366971	401	*	33.77360005	79.53236535	13.21208946	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2858	chr14	28955204	28955604	401	*	22.51573337	75.74510985	15.61428754	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2859	chr14	28969445	28969845	401	*	35.64991117	122.1389896	14.4131885	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2860	chr14	29548620	29549020	401	*	40.34068895	23.67034683	170.5560639	22.05844568	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.2861	chr14	29940335	29940735	401	*	108.8260446	135.3943839	15.61428754	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2862	chr14	31233927	31234327	401	*	45.03146674	61.54290176	13.21208946	9.803753636	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2863	chr14	31338003	31338403	401	*	120.0839113	17.98946359	13.21208946	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2864	chr14	31344739	31345139	401	*	111.6405113	58.70246014	21.61978275	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2865	chr14	31438087	31438487	401	*	59.10380009	103.2027122	8.407693293	17.15656886	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2866	chr14	31755273	31755673	401	*	123.8365335	54.91520464	21.61978275	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2867	chr14	31933736	31934136	401	*	55.35117787	61.54290176	51.6472588	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2868	chr14	32173085	32173485	401	*	45.9696223	56.80883239	14.4131885	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2869	chr14	32249519	32249919	401	*	7.505244456	7.574510985	142.930786	18.38203807	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.2870	chr14	32302330	32302730	401	*	30.95913338	93.73457345	9.608792334	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2871	chr14	32598442	32598842	401	*	5.628933342	5.680883239	121.3110032	6.127346023	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.2872	chr14	33400393	33400793	401	*	82.55768902	97.52182894	14.4131885	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2873	chr14	33441016	33441416	401	*	43.15515562	63.4365295	8.407693293	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.2874	chr14	33451112	33451512	401	*	64.73273344	93.73457345	7.206594251	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2875	chr14	33464036	33464436	401	*	150.1048891	20.82990521	4.804396167	14.70563045	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.2876	chr14	33471328	33471728	401	*	295.5190005	311.5017643	12.01099042	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2877	chr14	33472339	33472739	401	*	68.48535566	80.47917922	14.4131885	4.901876818	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2878	chr14	33476372	33476772	401	*	51.59855564	61.54290176	4.804396167	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2879	chr14	33494829	33495229	401	*	89.12477792	86.16006246	3.603297125	11.02922284	e80a.notDB	e80a.notDB	e80a_shared		e80a.notDB
peak.2880	chr14	33950106	33950506	401	*	126.6510002	131.6071284	13.21208946	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2881	chr14	33952348	33952748	401	*	145.4141113	102.2558983	39.63626838	31.86219932	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2882	chr14	33953753	33954153	401	*	346.1794005	356.9488302	40.83736742	52.6951758	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2883	chr14	33959157	33959557	401	*	64.73273344	77.6387376	18.01648563	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2884	chr14	34034194	34034594	401	*	159.4864447	107.9367815	7.206594251	23.28391489	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2885	chr14	34108178	34108578	401	*	18.76311114	66.27697112	3.603297125	12.25469205	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.2886	chr14	34225060	34225460	401	*	34.71175561	76.69192373	7.206594251	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2887	chr14	34417471	34417871	401	*	43.15515562	55.86201852	7.206594251	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2888	chr14	34503213	34503613	401	*	75.99060012	59.64927401	10.80989138	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2889	chr14	34611607	34612007	401	*	231.7244226	51.12794915	28.826377	51.46970659	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2890	chr14	34618868	34619268	401	*	48.78408897	55.86201852	36.03297125	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2891	chr14	34627853	34628253	401	*	81.61953346	54.91520464	10.80989138	12.25469205	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2892	chr14	34644169	34644569	401	*	170.7443114	190.3095885	6.005495209	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2893	chr14	34661214	34661614	401	*	144.4759558	79.53236535	10.80989138	7.352815227	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2894	chr14	34664064	34664464	401	*	168.8680003	58.70246014	13.21208946	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.2895	chr14	34834214	34834614	401	*	56.28933342	105.0963399	12.01099042	18.38203807	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.2896	chr14	34908884	34909284	401	*	119.1457557	115.5112925	24.02198084	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.2897	chr14	36863009	36863409	401	*	28.14466671	100.3622706	7.206594251	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.2898	chr14	37054580	37054980	401	*	289.8900671	279.3100926	10.80989138	39.21501455	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
