seqnames	start	end	vsx2.peak.id	ints_cluster
chr2	27572748	27573148	vsx2_chip_e14.5_1823	e14.5
chr2	28270456	28270856	vsx2_chip_e14.5_1824	e14.5
chr2	28384935	28385335	vsx2_chip_e14.5_1825	e14.5
chr2	28387325	28387725	vsx2_chip_e14.5_1826	e14.5
chr2	28397371	28397771	vsx2_chip_e14.5_1827	e14.5
chr2	28779991	28780391	vsx2_chip_e14.5_1828	e14.5
chr2	28907756	28908156	vsx2_chip_e14.5_1829	e14.5
chr2	29040081	29040481	vsx2_chip_e14.5_1830	e14.5
chr2	29620458	29620858	vsx2_chip_e14.5_1831	e14.5
chr2	29868816	29869216	vsx2_chip_e14.5_1832	e14.5
chr2	30752476	30752876	vsx2_chip_e14.5_1833	e14.5
chr2	30836550	30836950	vsx2_chip_e14.5_1834	e14.5
chr2	32160607	32161007	vsx2_chip_e14.5_1835	e14.5
chr2	32618104	32618504	vsx2_chip_e14.5_1836	e14.5
chr2	33128720	33129120	vsx2_chip_e14.5_1837	e14.5
chr2	33616511	33616911	vsx2_chip_e14.5_1838	e14.5
chr2	33759387	33759787	vsx2_chip_e14.5_1839	e14.5
chr2	33886743	33887143	vsx2_chip_e14.5_1840	e14.5
chr2	34242949	34243349	vsx2_chip_e14.5_1841	e14.5
chr2	34258258	34258658	vsx2_chip_e14.5_1842	e14.5
chr2	34482190	34482590	vsx2_chip_e14.5_1843	e14.5
chr2	34601795	34602195	vsx2_chip_e14.5_1844	e14.5
chr2	35270566	35270966	vsx2_chip_e14.5_1845	e14.5
chr2	35858267	35858667	vsx2_chip_e14.5_1846	e14.5
chr2	37818678	37819078	vsx2_chip_e14.5_1847	e14.5
chr2	37823331	37823731	vsx2_chip_e14.5_1848	e14.5
chr2	37869565	37869965	vsx2_chip_e14.5_1849	e14.5
chr2	38167258	38167658	vsx2_chip_e14.5_1850	e14.5
chr2	38345745	38346145	vsx2_chip_e14.5_1851	e14.5
chr2	38347824	38348224	vsx2_chip_e14.5_1852	e14.5
chr2	38551957	38552357	vsx2_chip_e14.5_1853	e14.5
chr2	41498044	41498444	vsx2_chip_e14.5_1854	e14.5
chr2	43782166	43782566	vsx2_chip_e14.5_1855	e14.5
chr2	43784351	43784751	vsx2_chip_e14.5_1856	e14.5
chr2	44272575	44272975	vsx2_chip_e14.5_1857	e14.5
chr2	44336929	44337329	vsx2_chip_e14.5_1858	e14.5
chr2	44347794	44348194	vsx2_chip_e14.5_1859	e14.5
chr2	44526437	44526837	vsx2_chip_e14.5_1860	e14.5
chr2	44895032	44895432	vsx2_chip_e14.5_1861	e14.5
chr2	45044654	45045054	vsx2_chip_e14.5_1862	e14.5
chr2	47429706	47430106	vsx2_chip_e14.5_1863	e14.5
chr2	47834016	47834416	vsx2_chip_e14.5_1864	e14.5
chr2	49451992	49452392	vsx2_chip_e14.5_1865	e14.5
chr2	49917555	49917955	vsx2_chip_e14.5_1866	e14.5
chr2	50586680	50587080	vsx2_chip_e14.5_1867	e14.5
chr2	50971257	50971657	vsx2_chip_e14.5_1868	e14.5
chr2	50972175	50972575	vsx2_chip_e14.5_1869	e14.5
chr2	51423316	51423716	vsx2_chip_e14.5_1870	e14.5
chr2	51590190	51590590	vsx2_chip_e14.5_1871	e14.5
chr2	51610283	51610683	vsx2_chip_e14.5_1872	e14.5
chr2	52632439	52632839	vsx2_chip_e14.5_1873	e14.5
chr2	53303063	53303463	vsx2_chip_e14.5_1874	e14.5
chr2	54265086	54265486	vsx2_chip_e14.5_1875	e14.5
chr2	55182399	55182799	vsx2_chip_e14.5_1876	e14.5
chr2	55439192	55439592	vsx2_chip_e14.5_1877	e14.5
chr2	56016241	56016641	vsx2_chip_e14.5_1878	e14.5
chr2	56119431	56119831	vsx2_chip_e14.5_1879	e14.5
chr2	56257607	56258007	vsx2_chip_e14.5_1880	e14.5
chr2	56425194	56425594	vsx2_chip_e14.5_1881	e14.5
chr2	57374130	57374530	vsx2_chip_e14.5_1882	e14.5
chr2	57527972	57528372	vsx2_chip_e14.5_1883	e14.5
chr2	57596808	57597208	vsx2_chip_e14.5_1884	e14.5
chr2	57597699	57598099	vsx2_chip_e14.5_1885	e14.5
chr2	58365501	58365901	vsx2_chip_e14.5_1886	e14.5
chr2	58703108	58703508	vsx2_chip_e14.5_1887	e14.5
chr2	59493637	59494037	vsx2_chip_e14.5_1888	e14.5
chr2	59611518	59611918	vsx2_chip_e14.5_1889	e14.5
chr2	60452398	60452798	vsx2_chip_e14.5_1890	e14.5
chr2	60713819	60714219	vsx2_chip_e14.5_1891	e14.5
chr2	60797061	60797461	vsx2_chip_e14.5_1892	e14.5
chr2	61012214	61012614	vsx2_chip_e14.5_1893	e14.5
chr2	61656328	61656728	vsx2_chip_e14.5_1894	e14.5
chr2	62562461	62562861	vsx2_chip_e14.5_1895	e14.5
chr2	63573950	63574350	vsx2_chip_e14.5_1896	e14.5
chr2	63703037	63703437	vsx2_chip_e14.5_1897	e14.5
chr2	63982469	63982869	vsx2_chip_e14.5_1898	e14.5
chr2	64065491	64065891	vsx2_chip_e14.5_1899	e14.5
chr2	65275412	65275812	vsx2_chip_e14.5_1900	e14.5
chr2	65413361	65413761	vsx2_chip_e14.5_1901	e14.5
chr2	65545886	65546286	vsx2_chip_e14.5_1902	e14.5
chr2	65665192	65665592	vsx2_chip_e14.5_1903	e14.5
chr2	65994574	65994974	vsx2_chip_e14.5_1904	e14.5
chr2	66041398	66041798	vsx2_chip_e14.5_1905	e14.5
chr2	67751609	67752009	vsx2_chip_e14.5_1906	e14.5
chr2	68196176	68196576	vsx2_chip_e14.5_1907	e14.5
chr2	69235031	69235431	vsx2_chip_e14.5_1908	e14.5
chr2	70053850	70054250	vsx2_chip_e14.5_1909	e14.5
chr2	70960497	70960897	vsx2_chip_e14.5_1910	e14.5
chr2	71191084	71191484	vsx2_chip_e14.5_1911	e14.5
chr2	71301393	71301793	vsx2_chip_e14.5_1912	e14.5
chr2	71528089	71528489	vsx2_chip_e14.5_1913	e14.5
chr2	71581361	71581761	vsx2_chip_e14.5_1914	e14.5
chr2	72426685	72427085	vsx2_chip_e14.5_1915	e14.5
chr2	72648375	72648775	vsx2_chip_e14.5_1916	e14.5
chr2	73279710	73280110	vsx2_chip_e14.5_1917	e14.5
chr2	74426739	74427139	vsx2_chip_e14.5_1918	e14.5
chr2	74451103	74451503	vsx2_chip_e14.5_1919	e14.5
chr2	74545920	74546320	vsx2_chip_e14.5_1920	e14.5
chr2	74548357	74548757	vsx2_chip_e14.5_1921	e14.5
chr2	74663486	74663886	vsx2_chip_e14.5_1922	e14.5
chr2	74723530	74723930	vsx2_chip_e14.5_1923	e14.5
chr2	75657790	75658190	vsx2_chip_e14.5_1924	e14.5
chr2	76254865	76255265	vsx2_chip_e14.5_1925	e14.5
chr2	76617433	76617833	vsx2_chip_e14.5_1926	e14.5
chr2	78056423	78056823	vsx2_chip_e14.5_1927	e14.5
chr2	78694938	78695338	vsx2_chip_e14.5_1928	e14.5
chr2	79087312	79087712	vsx2_chip_e14.5_1929	e14.5
chr2	79566123	79566523	vsx2_chip_e14.5_1930	e14.5
chr2	80398667	80399067	vsx2_chip_e14.5_1931	e14.5
chr2	83215873	83216273	vsx2_chip_e14.5_1932	e14.5
chr2	83819606	83820006	vsx2_chip_e14.5_1933	e14.5
chr2	84734413	84734813	vsx2_chip_e14.5_1934	e14.5
chr2	90583873	90584273	vsx2_chip_e14.5_1935	e14.5
chr2	90851636	90852036	vsx2_chip_e14.5_1936	e14.5
chr2	91256884	91257284	vsx2_chip_e14.5_1937	e14.5
chr2	91472322	91472722	vsx2_chip_e14.5_1938	e14.5
chr2	91479129	91479529	vsx2_chip_e14.5_1939	e14.5
chr2	91649813	91650213	vsx2_chip_e14.5_1940	e14.5
chr2	93102023	93102423	vsx2_chip_e14.5_1941	e14.5
chr2	93227789	93228189	vsx2_chip_e14.5_1942	e14.5
chr2	93283578	93283978	vsx2_chip_e14.5_1943	e14.5
chr2	93957711	93958111	vsx2_chip_e14.5_1944	e14.5
chr2	94002372	94002772	vsx2_chip_e14.5_1945	e14.5
chr2	94066584	94066984	vsx2_chip_e14.5_1946	e14.5
chr2	94266392	94266792	vsx2_chip_e14.5_1947	e14.5
chr2	94484097	94484497	vsx2_chip_e14.5_1948	e14.5
chr2	96499510	96499910	vsx2_chip_e14.5_1949	e14.5
chr2	97156480	97156880	vsx2_chip_e14.5_1950	e14.5
chr2	97466280	97466680	vsx2_chip_e14.5_1951	e14.5
chr2	97478425	97478825	vsx2_chip_e14.5_1952	e14.5
chr2	97543788	97544188	vsx2_chip_e14.5_1953	e14.5
chr2	101580655	101581055	vsx2_chip_e14.5_1954	e14.5
chr2	101978886	101979286	vsx2_chip_e14.5_1955	e14.5
chr2	102003287	102003687	vsx2_chip_e14.5_1956	e14.5
chr2	102121622	102122022	vsx2_chip_e14.5_1957	e14.5
chr2	102197410	102197810	vsx2_chip_e14.5_1958	e14.5
chr2	102384393	102384793	vsx2_chip_e14.5_1959	e14.5
chr2	103412807	103413207	vsx2_chip_e14.5_1960	e14.5
chr2	103572300	103572700	vsx2_chip_e14.5_1961	e14.5
chr2	103643730	103644130	vsx2_chip_e14.5_1962	e14.5
chr2	103927769	103928169	vsx2_chip_e14.5_1963	e14.5
chr2	104069643	104070043	vsx2_chip_e14.5_1964	e14.5
chr2	104206744	104207144	vsx2_chip_e14.5_1965	e14.5
chr2	104457954	104458354	vsx2_chip_e14.5_1966	e14.5
chr2	105002096	105002496	vsx2_chip_e14.5_1967	e14.5
chr2	105272496	105272896	vsx2_chip_e14.5_1968	e14.5
chr2	105663721	105664121	vsx2_chip_e14.5_1969	e14.5
chr2	105736161	105736561	vsx2_chip_e14.5_1970	e14.5
chr2	105787759	105788159	vsx2_chip_e14.5_1971	e14.5
chr2	105963436	105963836	vsx2_chip_e14.5_1972	e14.5
chr2	106039919	106040319	vsx2_chip_e14.5_1973	e14.5
chr2	106464139	106464539	vsx2_chip_e14.5_1974	e14.5
chr2	106650148	106650548	vsx2_chip_e14.5_1975	e14.5
chr2	106822555	106822955	vsx2_chip_e14.5_1976	e14.5
chr2	106856421	106856821	vsx2_chip_e14.5_1977	e14.5
chr2	109038192	109038592	vsx2_chip_e14.5_1978	e14.5
chr2	109280744	109281144	vsx2_chip_e14.5_1979	e14.5
chr2	109697390	109697790	vsx2_chip_e14.5_1980	e14.5
chr2	109942989	109943389	vsx2_chip_e14.5_1981	e14.5
chr2	112720629	112721029	vsx2_chip_e14.5_1982	e14.5
chr2	113585685	113586085	vsx2_chip_e14.5_1983	e14.5
chr2	114384583	114384983	vsx2_chip_e14.5_1984	e14.5
chr2	114542253	114542653	vsx2_chip_e14.5_1985	e14.5
chr2	114853680	114854080	vsx2_chip_e14.5_1986	e14.5
chr2	115509395	115509795	vsx2_chip_e14.5_1987	e14.5
chr2	115725545	115725945	vsx2_chip_e14.5_1988	e14.5
chr2	116322071	116322471	vsx2_chip_e14.5_1989	e14.5
chr2	116651751	116652151	vsx2_chip_e14.5_1990	e14.5
chr2	117429316	117429716	vsx2_chip_e14.5_1991	e14.5
chr2	118199615	118200015	vsx2_chip_e14.5_1992	e14.5
chr2	118435390	118435790	vsx2_chip_e14.5_1993	e14.5
chr2	118660017	118660417	vsx2_chip_e14.5_1994	e14.5
chr2	119313894	119314294	vsx2_chip_e14.5_1995	e14.5
chr2	119761710	119762110	vsx2_chip_e14.5_1996	e14.5
chr2	119843566	119843966	vsx2_chip_e14.5_1997	e14.5
chr2	121100573	121100973	vsx2_chip_e14.5_1998	e14.5
chr2	121601309	121601709	vsx2_chip_e14.5_1999	e14.5
chr2	122297331	122297731	vsx2_chip_e14.5_2000	e14.5
chr2	122351196	122351596	vsx2_chip_e14.5_2001	e14.5
chr2	124612582	124612982	vsx2_chip_e14.5_2002	e14.5
chr2	125975916	125976316	vsx2_chip_e14.5_2003	e14.5
chr2	127522040	127522440	vsx2_chip_e14.5_2004	e14.5
chr2	128278578	128278978	vsx2_chip_e14.5_2005	e14.5
chr2	128313967	128314367	vsx2_chip_e14.5_2006	e14.5
chr2	129556575	129556975	vsx2_chip_e14.5_2007	e14.5
chr2	130491005	130491405	vsx2_chip_e14.5_2008	e14.5
chr2	130840874	130841274	vsx2_chip_e14.5_2009	e14.5
chr2	131180282	131180682	vsx2_chip_e14.5_2010	e14.5
chr2	132145636	132146036	vsx2_chip_e14.5_2011	e14.5
chr2	132427613	132428013	vsx2_chip_e14.5_2012	e14.5
chr2	132444727	132445127	vsx2_chip_e14.5_2013	e14.5
chr2	135419368	135419768	vsx2_chip_e14.5_2014	e14.5
chr2	136854713	136855113	vsx2_chip_e14.5_2015	e14.5
chr2	137098418	137098818	vsx2_chip_e14.5_2016	e14.5
chr2	139591319	139591719	vsx2_chip_e14.5_2017	e14.5
chr2	139724217	139724617	vsx2_chip_e14.5_2018	e14.5
chr2	140669059	140669459	vsx2_chip_e14.5_2019	e14.5
chr2	140705156	140705556	vsx2_chip_e14.5_2020	e14.5
chr2	141157141	141157541	vsx2_chip_e14.5_2021	e14.5
chr2	141449034	141449434	vsx2_chip_e14.5_2022	e14.5
chr2	141490559	141490959	vsx2_chip_e14.5_2023	e14.5
chr2	142129092	142129492	vsx2_chip_e14.5_2024	e14.5
chr2	142222423	142222823	vsx2_chip_e14.5_2025	e14.5
chr2	142335453	142335853	vsx2_chip_e14.5_2026	e14.5
chr2	145955925	145956325	vsx2_chip_e14.5_2027	e14.5
chr2	146083215	146083615	vsx2_chip_e14.5_2028	e14.5
chr2	146620905	146621305	vsx2_chip_e14.5_2029	e14.5
chr2	146723099	146723499	vsx2_chip_e14.5_2030	e14.5
chr2	147928030	147928430	vsx2_chip_e14.5_2031	e14.5
chr2	148395734	148396134	vsx2_chip_e14.5_2032	e14.5
chr2	148890076	148890476	vsx2_chip_e14.5_2033	e14.5
chr2	150125630	150126030	vsx2_chip_e14.5_2034	e14.5
chr2	150895595	150895995	vsx2_chip_e14.5_2035	e14.5
chr2	151967164	151967564	vsx2_chip_e14.5_2036	e14.5
chr2	152029311	152029711	vsx2_chip_e14.5_2037	e14.5
chr2	152086150	152086550	vsx2_chip_e14.5_2038	e14.5
chr2	152276442	152276842	vsx2_chip_e14.5_2039	e14.5
chr2	152847506	152847906	vsx2_chip_e14.5_2040	e14.5
chr2	153488594	153488994	vsx2_chip_e14.5_2041	e14.5
chr2	153511482	153511882	vsx2_chip_e14.5_2042	e14.5
chr2	153583503	153583903	vsx2_chip_e14.5_2043	e14.5
chr2	153653139	153653539	vsx2_chip_e14.5_2044	e14.5
chr2	154548407	154548807	vsx2_chip_e14.5_2045	e14.5
chr2	154735080	154735480	vsx2_chip_e14.5_2046	e14.5
chr2	155074705	155075105	vsx2_chip_e14.5_2047	e14.5
chr2	156145561	156145961	vsx2_chip_e14.5_2048	e14.5
chr2	157329046	157329446	vsx2_chip_e14.5_2049	e14.5
chr2	157339392	157339792	vsx2_chip_e14.5_2050	e14.5
chr2	157542418	157542818	vsx2_chip_e14.5_2051	e14.5
chr2	157692407	157692807	vsx2_chip_e14.5_2052	e14.5
chr2	158165600	158166000	vsx2_chip_e14.5_2053	e14.5
chr2	158340076	158340476	vsx2_chip_e14.5_2054	e14.5
chr2	158347950	158348350	vsx2_chip_e14.5_2055	e14.5
chr2	159403280	159403680	vsx2_chip_e14.5_2056	e14.5
chr2	159418480	159418880	vsx2_chip_e14.5_2057	e14.5
chr2	160526294	160526694	vsx2_chip_e14.5_2058	e14.5
chr2	161453712	161454112	vsx2_chip_e14.5_2059	e14.5
chr2	161881037	161881437	vsx2_chip_e14.5_2060	e14.5
chr2	163108309	163108709	vsx2_chip_e14.5_2061	e14.5
chr2	163142983	163143383	vsx2_chip_e14.5_2062	e14.5
chr2	163155649	163156049	vsx2_chip_e14.5_2063	e14.5
chr2	163203822	163204222	vsx2_chip_e14.5_2064	e14.5
chr2	164385987	164386387	vsx2_chip_e14.5_2065	e14.5
chr2	164923345	164923745	vsx2_chip_e14.5_2066	e14.5
chr2	165076933	165077333	vsx2_chip_e14.5_2067	e14.5
chr2	165129165	165129565	vsx2_chip_e14.5_2068	e14.5
chr2	165248975	165249375	vsx2_chip_e14.5_2069	e14.5
chr2	165326801	165327201	vsx2_chip_e14.5_2070	e14.5
chr2	165543391	165543791	vsx2_chip_e14.5_2071	e14.5
chr2	165760369	165760769	vsx2_chip_e14.5_2072	e14.5
chr2	165967545	165967945	vsx2_chip_e14.5_2073	e14.5
chr2	166136075	166136475	vsx2_chip_e14.5_2074	e14.5
chr2	166151972	166152372	vsx2_chip_e14.5_2075	e14.5
chr2	166324420	166324820	vsx2_chip_e14.5_2076	e14.5
chr2	166536513	166536913	vsx2_chip_e14.5_2077	e14.5
chr2	167502907	167503307	vsx2_chip_e14.5_2078	e14.5
chr2	168050559	168050959	vsx2_chip_e14.5_2079	e14.5
chr2	168081611	168082011	vsx2_chip_e14.5_2080	e14.5
chr2	168343669	168344069	vsx2_chip_e14.5_2081	e14.5
chr2	168691705	168692105	vsx2_chip_e14.5_2082	e14.5
chr2	168696878	168697278	vsx2_chip_e14.5_2083	e14.5
chr2	168764505	168764905	vsx2_chip_e14.5_2084	e14.5
chr2	169094407	169094807	vsx2_chip_e14.5_2085	e14.5
chr2	169357489	169357889	vsx2_chip_e14.5_2086	e14.5
chr2	169504758	169505158	vsx2_chip_e14.5_2087	e14.5
chr2	169792780	169793180	vsx2_chip_e14.5_2088	e14.5
chr2	170036992	170037392	vsx2_chip_e14.5_2089	e14.5
chr2	170132268	170132668	vsx2_chip_e14.5_2090	e14.5
chr2	170147735	170148135	vsx2_chip_e14.5_2091	e14.5
chr2	172643068	172643468	vsx2_chip_e14.5_2092	e14.5
chr2	173253236	173253636	vsx2_chip_e14.5_2093	e14.5
chr2	173340209	173340609	vsx2_chip_e14.5_2094	e14.5
chr2	173413913	173414313	vsx2_chip_e14.5_2095	e14.5
chr2	173425934	173426334	vsx2_chip_e14.5_2096	e14.5
chr2	173432053	173432453	vsx2_chip_e14.5_2097	e14.5
chr2	173730429	173730829	vsx2_chip_e14.5_2098	e14.5
chr2	173792406	173792806	vsx2_chip_e14.5_2099	e14.5
chr2	174327094	174327494	vsx2_chip_e14.5_2100	e14.5
chr2	174440411	174440811	vsx2_chip_e14.5_2101	e14.5
chr2	174501126	174501526	vsx2_chip_e14.5_2102	e14.5
chr2	174858770	174859170	vsx2_chip_e14.5_2103	e14.5
chr2	178257049	178257449	vsx2_chip_e14.5_2104	e14.5
chr2	178686130	178686530	vsx2_chip_e14.5_2105	e14.5
chr2	179447220	179447620	vsx2_chip_e14.5_2106	e14.5
chr2	179491887	179492287	vsx2_chip_e14.5_2107	e14.5
chr2	179521677	179522077	vsx2_chip_e14.5_2108	e14.5
chr2	179535131	179535531	vsx2_chip_e14.5_2109	e14.5
chr2	179537355	179537755	vsx2_chip_e14.5_2110	e14.5
chr2	179597718	179598118	vsx2_chip_e14.5_2111	e14.5
chr3	5218401	5218801	vsx2_chip_e14.5_2112	e14.5
chr3	5236397	5236797	vsx2_chip_e14.5_2113	e14.5
chr3	5264757	5265157	vsx2_chip_e14.5_2114	e14.5
chr3	6812160	6812560	vsx2_chip_e14.5_2115	e14.5
chr3	6887082	6887482	vsx2_chip_e14.5_2116	e14.5
chr3	7076839	7077239	vsx2_chip_e14.5_2117	e14.5
chr3	7366607	7367007	vsx2_chip_e14.5_2118	e14.5
chr3	8685172	8685572	vsx2_chip_e14.5_2119	e14.5
chr3	8736386	8736786	vsx2_chip_e14.5_2120	e14.5
chr3	8865958	8866358	vsx2_chip_e14.5_2121	e14.5
chr3	9137417	9137817	vsx2_chip_e14.5_2122	e14.5
chr3	9548272	9548672	vsx2_chip_e14.5_2123	e14.5
chr3	9557961	9558361	vsx2_chip_e14.5_2124	e14.5
chr3	9567875	9568275	vsx2_chip_e14.5_2125	e14.5
chr3	9938629	9939029	vsx2_chip_e14.5_2126	e14.5
chr3	14031556	14031956	vsx2_chip_e14.5_2127	e14.5
chr3	17322136	17322536	vsx2_chip_e14.5_2128	e14.5
chr3	17795150	17795550	vsx2_chip_e14.5_2129	e14.5
chr3	18726260	18726660	vsx2_chip_e14.5_2130	e14.5
chr3	19848637	19849037	vsx2_chip_e14.5_2131	e14.5
chr3	19952883	19953283	vsx2_chip_e14.5_2132	e14.5
chr3	19960159	19960559	vsx2_chip_e14.5_2133	e14.5
chr3	21564067	21564467	vsx2_chip_e14.5_2134	e14.5
chr3	21935818	21936218	vsx2_chip_e14.5_2135	e14.5
chr3	24605510	24605910	vsx2_chip_e14.5_2136	e14.5
chr3	24992812	24993212	vsx2_chip_e14.5_2137	e14.5
chr3	25773474	25773874	vsx2_chip_e14.5_2138	e14.5
chr3	25807545	25807945	vsx2_chip_e14.5_2139	e14.5
chr3	26141459	26141859	vsx2_chip_e14.5_2140	e14.5
chr3	26173545	26173945	vsx2_chip_e14.5_2141	e14.5
chr3	26228152	26228552	vsx2_chip_e14.5_2142	e14.5
chr3	27183412	27183812	vsx2_chip_e14.5_2143	e14.5
chr3	27715643	27716043	vsx2_chip_e14.5_2144	e14.5
chr3	29499225	29499625	vsx2_chip_e14.5_2145	e14.5
chr3	30153701	30154101	vsx2_chip_e14.5_2146	e14.5
chr3	30353659	30354059	vsx2_chip_e14.5_2147	e14.5
chr3	32333502	32333902	vsx2_chip_e14.5_2148	e14.5
chr3	32708116	32708516	vsx2_chip_e14.5_2149	e14.5
chr3	34504183	34504583	vsx2_chip_e14.5_2150	e14.5
chr3	34577651	34578051	vsx2_chip_e14.5_2151	e14.5
chr3	34646092	34646492	vsx2_chip_e14.5_2152	e14.5
chr3	34661803	34662203	vsx2_chip_e14.5_2153	e14.5
chr3	34667859	34668259	vsx2_chip_e14.5_2154	e14.5
chr3	34679212	34679612	vsx2_chip_e14.5_2155	e14.5
chr3	34959026	34959426	vsx2_chip_e14.5_2156	e14.5
chr3	35084400	35084800	vsx2_chip_e14.5_2157	e14.5
chr3	35179125	35179525	vsx2_chip_e14.5_2158	e14.5
chr3	35324123	35324523	vsx2_chip_e14.5_2159	e14.5
chr3	35332927	35333327	vsx2_chip_e14.5_2160	e14.5
chr3	36475668	36476068	vsx2_chip_e14.5_2161	e14.5
chr3	38711158	38711558	vsx2_chip_e14.5_2162	e14.5
chr3	38849452	38849852	vsx2_chip_e14.5_2163	e14.5
chr3	39018395	39018795	vsx2_chip_e14.5_2164	e14.5
chr3	39048426	39048826	vsx2_chip_e14.5_2165	e14.5
chr3	39114752	39115152	vsx2_chip_e14.5_2166	e14.5
chr3	40675006	40675406	vsx2_chip_e14.5_2167	e14.5
chr3	42516250	42516650	vsx2_chip_e14.5_2168	e14.5
chr3	47463601	47464001	vsx2_chip_e14.5_2169	e14.5
chr3	47668854	47669254	vsx2_chip_e14.5_2170	e14.5
chr3	49757783	49758183	vsx2_chip_e14.5_2171	e14.5
chr3	50386498	50386898	vsx2_chip_e14.5_2172	e14.5
chr3	50640000	50640400	vsx2_chip_e14.5_2173	e14.5
chr3	51390281	51390681	vsx2_chip_e14.5_2174	e14.5
chr3	51805525	51805925	vsx2_chip_e14.5_2175	e14.5
chr3	51838797	51839197	vsx2_chip_e14.5_2176	e14.5
chr3	52041787	52042187	vsx2_chip_e14.5_2177	e14.5
chr3	52510405	52510805	vsx2_chip_e14.5_2178	e14.5
chr3	52545698	52546098	vsx2_chip_e14.5_2179	e14.5
chr3	52680832	52681232	vsx2_chip_e14.5_2180	e14.5
chr3	52941030	52941430	vsx2_chip_e14.5_2181	e14.5
chr3	53200082	53200482	vsx2_chip_e14.5_2182	e14.5
chr3	55075214	55075614	vsx2_chip_e14.5_2183	e14.5
chr3	55491929	55492329	vsx2_chip_e14.5_2184	e14.5
chr3	55520397	55520797	vsx2_chip_e14.5_2185	e14.5
chr3	55533756	55534156	vsx2_chip_e14.5_2186	e14.5
chr3	55539256	55539656	vsx2_chip_e14.5_2187	e14.5
chr3	55751334	55751734	vsx2_chip_e14.5_2188	e14.5
chr3	55779448	55779848	vsx2_chip_e14.5_2189	e14.5
chr3	56437958	56438358	vsx2_chip_e14.5_2190	e14.5
chr3	56478342	56478742	vsx2_chip_e14.5_2191	e14.5
chr3	56479483	56479883	vsx2_chip_e14.5_2192	e14.5
chr3	56668853	56669253	vsx2_chip_e14.5_2193	e14.5
chr3	58636558	58636958	vsx2_chip_e14.5_2194	e14.5
chr3	58879733	58880133	vsx2_chip_e14.5_2195	e14.5
chr3	59077251	59077651	vsx2_chip_e14.5_2196	e14.5
chr3	60568273	60568673	vsx2_chip_e14.5_2197	e14.5
chr3	64039753	64040153	vsx2_chip_e14.5_2198	e14.5
chr3	65534183	65534583	vsx2_chip_e14.5_2199	e14.5
chr3	66488649	66489049	vsx2_chip_e14.5_2200	e14.5
chr3	66746600	66747000	vsx2_chip_e14.5_2201	e14.5
chr3	66976132	66976532	vsx2_chip_e14.5_2202	e14.5
chr3	67618155	67618555	vsx2_chip_e14.5_2203	e14.5
chr3	68207219	68207619	vsx2_chip_e14.5_2204	e14.5
chr3	68572136	68572536	vsx2_chip_e14.5_2205	e14.5
chr3	68954510	68954910	vsx2_chip_e14.5_2206	e14.5
chr3	70482629	70483029	vsx2_chip_e14.5_2207	e14.5
chr3	72305242	72305642	vsx2_chip_e14.5_2208	e14.5
chr3	75582166	75582566	vsx2_chip_e14.5_2209	e14.5
chr3	76654252	76654652	vsx2_chip_e14.5_2210	e14.5
chr3	78792350	78792750	vsx2_chip_e14.5_2211	e14.5
chr3	79841429	79841829	vsx2_chip_e14.5_2212	e14.5
chr3	80608263	80608663	vsx2_chip_e14.5_2213	e14.5
chr3	83767457	83767857	vsx2_chip_e14.5_2214	e14.5
chr3	84312970	84313370	vsx2_chip_e14.5_2215	e14.5
chr3	84937941	84938341	vsx2_chip_e14.5_2216	e14.5
chr3	85727172	85727572	vsx2_chip_e14.5_2217	e14.5
chr3	85764200	85764600	vsx2_chip_e14.5_2218	e14.5
chr3	86551299	86551699	vsx2_chip_e14.5_2219	e14.5
chr3	86701101	86701501	vsx2_chip_e14.5_2220	e14.5
chr3	86712573	86712973	vsx2_chip_e14.5_2221	e14.5
chr3	86790192	86790592	vsx2_chip_e14.5_2222	e14.5
chr3	87072885	87073285	vsx2_chip_e14.5_2223	e14.5
chr3	87804792	87805192	vsx2_chip_e14.5_2224	e14.5
chr3	87974306	87974706	vsx2_chip_e14.5_2225	e14.5
chr3	87986676	87987076	vsx2_chip_e14.5_2226	e14.5
chr3	88425081	88425481	vsx2_chip_e14.5_2227	e14.5
chr3	88510292	88510692	vsx2_chip_e14.5_2228	e14.5
chr3	88521345	88521745	vsx2_chip_e14.5_2229	e14.5
chr3	88649327	88649727	vsx2_chip_e14.5_2230	e14.5
chr3	88700542	88700942	vsx2_chip_e14.5_2231	e14.5
chr3	90220137	90220537	vsx2_chip_e14.5_2232	e14.5
chr3	90509542	90509942	vsx2_chip_e14.5_2233	e14.5
chr3	94412835	94413235	vsx2_chip_e14.5_2234	e14.5
chr3	94465655	94466055	vsx2_chip_e14.5_2235	e14.5
chr3	94784961	94785361	vsx2_chip_e14.5_2236	e14.5
chr3	94837007	94837407	vsx2_chip_e14.5_2237	e14.5
chr3	95053883	95054283	vsx2_chip_e14.5_2238	e14.5
chr3	95215960	95216360	vsx2_chip_e14.5_2239	e14.5
chr3	95283088	95283488	vsx2_chip_e14.5_2240	e14.5
chr3	96561836	96562236	vsx2_chip_e14.5_2241	e14.5
chr3	96728879	96729279	vsx2_chip_e14.5_2242	e14.5
chr3	97338741	97339141	vsx2_chip_e14.5_2243	e14.5
chr3	101145505	101145905	vsx2_chip_e14.5_2244	e14.5
chr3	101300175	101300575	vsx2_chip_e14.5_2245	e14.5
