gene	k50_group	q50_group	GENEID	p10.ehet.lfc	p10.ehet.padj	p10.ehom.lfc	p10.ehom.padj	p10.khet.lfc	p10.khet.padj	p10.khom.lfc	p10.khom.padj	p10.rhom.lfc	p10.rhom.padj	p21.ehet.lfc	p21.ehet.padj	p21.ehom.lfc	p21.ehom.padj	p21.khet.lfc	p21.khet.padj	p21.khom.lfc	p21.khom.padj	p21.rhom.lfc	p21.rhom.padj
Ctxn1	3	2	ENSMUSG00000048644	0.241773152	0.264571599	-0.012413583	0.971569628	-0.566523665	0.015946023	-0.282399389	0.23768925	-1.044327907	1.56e-06	0.705203107	2.67e-06	0.310157335	0.063097467	-1.390507092	7.32e-18	0.16706213	0.354600672	-1.115908852	2.11e-12
Ctxn3	1	0	ENSMUSG00000069372	0.824123914	0.012282812	0.151429379	0.629969231	0.098233258	0.801461471	1.716457683	1.12e-07	0.913291609	0.004898594	-0.342657074	0.037354109	-0.459809554	0.006302592	-0.201657764	0.259307017	-0.129301094	0.507000514	0.054696727	0.85042539
Cubn	1	0	ENSMUSG00000026726	0.01616805	0.957872879	-0.061233799	0.84904201	0.059998062	0.885288972	0.209817178	0.574150241	0.233247054	0.412531074	0.07792197	0.658618574	0.086563149	0.797853075	0.612633769	0.045442781	1.042881253	0.00105384	0.276029743	0.316656725
Cuedc1	3	3	ENSMUSG00000018378	0.45181116	0.010835439	0.314158299	0.107656464	0.103603935	0.779579327	0.239538991	0.229563382	-0.474342096	0.006659316	0.481141473	0.008426918	0.635719431	0.000418644	0.320413966	0.091222633	-0.035022984	0.896852411	-0.080841603	0.787494208
Cuedc2	0	0	ENSMUSG00000036748	0.373491002	0.1320547	-0.261213483	0.351243953	0.044730756	0.938486186	0.151679204	0.631193566	-0.283223757	0.26900561	-0.334662746	0.010074797	-0.09493523	0.613294964	-0.387926312	0.00249204	0.062424659	0.716715712	-0.049933154	0.837992924
Cul1	3	3	ENSMUSG00000029686	0.111020104	0.441170015	0.009630866	0.958778385	-0.147372713	0.460107273	-0.074144582	0.645931984	0.066130156	0.672631455	-0.094152529	0.43740784	-0.032206578	0.870937769	-0.115240007	0.345496286	-0.065257091	0.610856239	0.006546566	0.968589745
Cul3	3	3	ENSMUSG00000004364	-0.121567862	0.427524089	-0.194487444	0.228552649	-0.477282444	0.00030008	-0.894613139	9.63e-14	-0.177560489	0.238459494	-0.295948275	0.016468164	-0.124399738	0.43865398	-0.687444414	1.23e-09	-0.538022168	2.92e-06	-0.23419149	0.086615685
Cul4a	1	0	ENSMUSG00000031446	0.202796265	0.341458968	0.548918039	0.010724703	-0.476901308	0.04216771	-1.228457469	3.38e-09	-0.333891441	0.121276615	0.643719867	0.007125967	0.270205278	0.290112295	-0.014147924	0.962282846	-0.535703536	0.0314907	-0.312684079	0.209463637
Cul7	2	0	ENSMUSG00000038545	0.312143651	0.248558063	0.066813535	0.844736424	-0.013039375	0.984370874	-0.343356566	0.30766168	-0.039115778	0.905527695	0.197655814	0.157757216	0.043558718	0.889618756	0.591320159	0.097687888	1.127436105	0.025679933	0.890266518	0.051882348
Cul9	0	1	ENSMUSG00000040327	-0.053155404	0.706905955	0.008661062	0.969325369	0.036458613	0.916679361	-0.426202939	2.95e-05	-0.265736339	0.015442269	-0.138631403	0.027560186	-0.035510038	0.715579483	0.012169843	0.890422101	-0.080071103	0.219277429	-0.168761796	0.005912184
Cutal	3	0	ENSMUSG00000026870	2.21801909	1.1e-10	0.804458811	0.021234357	-0.773209326	0.055414066	-1.845237972	1.31e-05	-1.535906057	0.000186269	0.505962216	0.014608002	0.962339197	1.74e-06	-1.892646014	9.38e-14	-3.31126379	7.72e-23	-1.739144327	3.1e-12
Cwc15	0	1	ENSMUSG00000004096	0.258177216	0.227728075	-0.070540432	0.809690495	0.037578764	0.9451469	0.191984755	0.452888802	-0.177079562	0.46110945	-0.153324105	0.303620313	0.074095338	0.75301056	0.025890611	0.905040333	0.24535486	0.134737821	0.074972534	0.772324317
Cwc22	3	3	ENSMUSG00000027014	-0.110554589	0.518977728	-0.084611545	0.685944041	-0.043681629	0.919543252	-0.195082983	0.231266646	-0.11538473	0.512799732	0.200249226	0.080294228	0.161859228	0.231576205	0.218665526	0.06312213	0.104018611	0.427094166	-0.00364387	0.989971809
Cwc25	1	0	ENSMUSG00000018541	0.092571993	0.58994176	0.05189954	0.813111955	0.070925045	0.841983548	-0.235770429	0.135704594	-0.095359086	0.589011359	0.092819871	0.443402659	0.157931425	0.247742527	-0.04366502	0.757751822	0.090192287	0.498915911	-0.064714772	0.748143092
Cxcl12	1	0	ENSMUSG00000061353	-0.348606793	0.1828986	-0.498955142	0.095335045	-0.114681318	0.779306638	0.322765991	0.287195559	-0.1701805	0.541723112	-0.572429227	0.015373213	-0.29829956	0.231549517	-0.528609179	0.027737931	-0.080471731	0.797800721	-0.066362449	0.846718516
Cxcr4	3	3	ENSMUSG00000045382	-0.083997922	0.740869875	-0.55486591	0.022648487	-0.206400134	0.502380534	-0.360807098	0.136781437	0.071428902	0.796655906	0.114276208	0.517470508	0.498589105	0.090224794	0.059325574	0.846642523	0.585931571	0.056814889	0.090645681	0.786483268
Cxxc1	2	0	ENSMUSG00000024560	0.037352752	0.868869684	-0.194534168	0.34693789	-0.179576327	0.496679945	-0.095362777	0.67449408	-0.196072426	0.294965468	0.013580266	0.894965964	0.10251529	0.324423058	-0.048438001	0.63830211	0.321052122	1.09e-05	0.005346327	0.98680246
Cxxc4	3	3	ENSMUSG00000044365	-0.13531453	0.457216512	0.245568335	0.180229263	0.365249265	0.039617246	0.094268677	0.657314264	0.117390172	0.544802766	0.081033329	0.543466735	0.380733529	0.001194554	0.428793661	0.000195615	0.72538491	2.2e-11	0.073407543	0.718797473
Cxxc5	3	2	ENSMUSG00000046668	-0.172132509	0.437841103	-0.512041963	0.025134134	-0.206889672	0.482699623	-0.189132268	0.462959795	-0.160686883	0.505259118	-0.328310085	0.013917643	0.088105746	0.650575127	-0.100415185	0.535641954	0.917090838	1.76e-14	0.593522827	1.99e-06
Cyb561a3	0	1	ENSMUSG00000034445	0.294365306	0.069787227	0.032979405	0.899089866	0.456971987	0.005189502	0.443357373	0.003889592	-0.08257995	0.689565458	-0.0067727	0.965514345	-0.039298755	0.870659169	0.244956177	0.091029296	-0.221024245	0.14763963	-0.279267208	0.06708692
Cyb5a	1	3	ENSMUSG00000024646	0.225715605	0.227248908	0.072557656	0.778164297	-0.144416758	0.641008224	0.347625685	0.066481099	-0.396663582	0.031343675	0.031035057	0.855688411	0.177973976	0.360626132	0.124366558	0.505807808	0.415461798	0.008742656	0.38981548	0.015618652
Cyb5d1	3	0	ENSMUSG00000044795	-0.031353461	0.889690853	0.142749978	0.50801237	0.105478289	0.764152494	-0.151546266	0.456335236	-0.269194925	0.128164126	-0.077049058	0.623097095	0.174581711	0.344447349	-0.219036512	0.177735721	-0.165929679	0.336414436	-0.091040293	0.700114216
Cyb5d2	1	0	ENSMUSG00000057778	0.339034918	0.057413668	0.265753562	0.186292424	-0.208331473	0.415728571	-0.310676302	0.102278604	0.015473642	0.954817569	0.234832204	0.052728217	0.152327717	0.309325358	-0.079318136	0.607148693	-0.350749545	0.003956842	-0.222566522	0.108989275
Cyb5r3	3	2	ENSMUSG00000018042	0.113296637	0.532589855	-0.070364936	0.745713808	-0.060412445	0.770768104	-0.357217851	0.26505765	0.277970882	0.175913675	-0.375781571	0.055675679	-0.236172969	0.314161534	-0.139447098	0.538216006	0.487654596	0.020725798	0.055244893	0.875378293
Cygb	3	0	ENSMUSG00000020810	0.18773866	0.397998624	-0.320371353	0.175616706	0.156871384	0.633933014	0.442944839	0.046336394	0.493980539	0.021260599	-0.425677384	0.005280057	-0.266519537	0.118716248	-0.370366976	0.018647594	0.060742092	0.756598352	0.043876155	0.885618234
Cyhr1	1	0	ENSMUSG00000053929	0.285531495	0.093865303	-0.020486053	0.942412582	0.018411614	0.975294715	0.02410577	0.928099717	-0.755227133	3.75e-06	-0.033002211	0.792326058	-0.033150161	0.852640637	-0.152041248	0.176463166	-0.19343964	0.067553322	-0.151284234	0.231845406
Cyld	3	3	ENSMUSG00000036712	0.220704709	0.279145839	0.486694921	0.016469255	0.316560449	0.181630711	0.189412035	0.418711947	0.740054116	0.000104281	-0.13540462	0.32934688	0.038668402	0.862090236	-0.232759322	0.119003705	0.085852462	0.620838223	0.08611555	0.700129824
Cyp11a1	3	1	ENSMUSG00000032323	0.187773568	0.470080376	0.155993101	0.600557229	0.012433647	0.983893396	0.203943806	0.585451341	0.238836945	0.40213946	-0.032278718	0.847158637	-0.101687116	0.749613239	1.282817791	0.000687789	0.296935944	0.424179757	-0.130736487	0.643837395
Cyp26a1	3	3	ENSMUSG00000024987	-0.080468919	0.759551391	-0.354972171	0.184764729	-0.144768528	0.694319265	-0.76316878	0.002922135	-0.119137979	0.659463455	0.151327142	0.405881562	1.485022602	3.96e-08	0.35147543	0.18776006	2.275397885	1.17e-18	0.917365354	0.001122628
Cyp26c1	3	0	ENSMUSG00000062432	-0.253246871	0.341303834	-0.015969287	0.966021733	-0.071662374	0.863205767	-1.077970605	0.009971215	-0.256349399	0.370946906	0.072981815	0.637350001	1.236856859	0.002001456	0.322162812	0.273514242	1.699260114	1.28e-05	0.139849255	0.609346265
Cyp27a1	1	0	ENSMUSG00000026170											0.154177484	0.402448148	-0.050646575	0.882937439	0.200465417	0.430388023	-0.037111814	0.91743653	-0.03535523	0.930734535
Cyp27b1	1	0	ENSMUSG00000006724											0.164381167		0.161082568		0.102829891	0.702711372	0.264194814	0.521589406	0.073721719	0.784311797
Cyp39a1	1	1	ENSMUSG00000023963	0.070402945	0.806667303	-0.097981681	0.758769278	-0.180275112	0.587520713	0.202599629	0.559251941	-0.024947514	0.938316861	-0.161615777	0.358934273	0.093319755	0.744321699	-0.110513725	0.64263682	0.058143619	0.831882218	0.148015089	0.579478914
Cyp46a1	1	0	ENSMUSG00000021259	0.042781509	0.856650855	-0.205149869	0.341694116	-0.246777044	0.316304342	-0.332669054	0.089882179	-0.228843827	0.255116618	-0.235230555	0.08018738	0.187524086	0.2394289	-0.127724157	0.415889231	0.261836658	0.058464514	-0.092648293	0.67334526
Cyp4f14	3	3	ENSMUSG00000024292											-0.152302404	0.385207615	-0.43467174	0.168048402	-0.017078517	0.958659284	-0.193407599	0.599188967	0.424998335	0.1457792
Cyp4f15	2	3	ENSMUSG00000073424	-0.425353334	0.148301531	-0.129060906	0.641331451	-0.025375051	0.956226462	0.694423335	0.096592171	-0.125923611	0.639638806	-0.051816967	0.718468944	0.236660808	0.404985227	-0.12954431	0.633019907	0.596638206	0.14767604	0.186211571	0.456305518
Cyp4f18	3	2	ENSMUSG00000003484											0.028692316		-0.03602999		0.062812266	0.808430036	0.08098634	0.858494583	-0.082385278	0.704358755
Cyp51	0	0	ENSMUSG00000001467	0.029218239	0.906257581	-0.104617572	0.618286456	0.132779747	0.637879931	0.056104387	0.805668027	-0.237697386	0.155547675	-0.103787226	0.443633596	-0.218271799	0.136464466	0.079801488	0.620449234	-0.315640149	0.015414233	-0.169991187	0.293781688
Cys1	1	0	ENSMUSG00000062563											-0.055780861	0.763939023	-0.134933668	0.614839997	-0.495612313	0.023746823	-0.541462932	0.014095083	-0.3351433	0.140710463
Cyth2	3	2	ENSMUSG00000003269	0.086586016	0.707145932	-0.799251384	7.64e-05	0.908035917	5.6e-06	0.598325793	0.002583557	0.009442879	0.979968829	-0.043094681	0.737148215	-0.619163621	2.58e-10	0.235516682	0.033271237	0.11433843	0.349265184	-0.484980968	1.22e-06
Cyth3	3	0	ENSMUSG00000018001	-0.120625686	0.526980875	-0.030997311	0.89450523	0.025833231	0.964461112	-0.045695888	0.846583977	0.565266959	0.00079933	-0.320057064	0.010347597	-0.07056751	0.722153255	-0.300426203	0.017249594	-0.107672969	0.458504578	0.109506494	0.548517856
Cyth4	1	1	ENSMUSG00000018008	0.183035795	0.471669544	0.158656837	0.589421798	0.153438143	0.673346344	0.425471724	0.130096474	0.227271989	0.389760427	0.042879244	0.821467409	-0.265516027	0.267900442	-0.399911851	0.069850866	-0.65745655	0.003069965	-0.504618726	0.023478383
D11Wsu47e	1	1	ENSMUSG00000041623	0.057200982	0.839097246	-0.139610357	0.644676437	-0.103284691	0.810545012	-0.589420281	0.030395946	-0.229239544	0.381663707	0.106402241	0.55677132	0.271149279	0.276431159	0.355962004	0.121490556	0.009416345	0.976413511	0.082874028	0.803719806
D1Ertd622e	3	0	ENSMUSG00000044768	0.878113258	2.74e-07	0.631540946	0.000329275	0.075893404	0.866290102	0.231771206	0.250362741	-0.097959858	0.645616318	0.061885438	0.682736125	-0.1579454	0.365655923	-0.79468459	2.83e-10	-1.324557627	2.5500000000000002e-26	-0.899830241	7.97e-13
D430041D05Rik	3	3	ENSMUSG00000068373	-0.269825371	0.294179212	-0.109673554	0.726687242	0.033911598	0.956226462	0.211332822	0.517922643	0.209410161	0.45675429	-0.144070618	0.402763504	-0.099200311	0.7144642	-0.054976175	0.823672687	0.050711246	0.850298673	0.068045562	0.837759853
D430042O09Rik	3	3	ENSMUSG00000032743	0.260828339	0.128107787	0.160501197	0.445322706	0.536798092	0.001604103	0.219830163	0.242439727	-0.440313855	0.007257463	0.129412593	0.187248209	-0.124848398	0.276590817	-0.011938825	0.928272731	-0.258336756	0.003965567	-0.876704423	5.770000000000001e-27
D5Ertd579e	1	0	ENSMUSG00000029190	-0.116809509	0.668214856	0.19788156	0.520846366	-0.104016594	0.785335149	-0.426335915	0.213618272	0.064914777	0.840848405	0.254125468	0.172813929	0.021021234	0.948834049	0.323369811	0.148579564	-0.648091308	0.003077992	-0.258485036	0.274765483
D6Wsu163e	0	0	ENSMUSG00000030347	0.350351097	0.032490622	0.194348533	0.322451873	-0.038755889	0.938486186	0.06654537	0.771150478	0.02873016	0.902497539	0.09498968	0.42330172	0.205528968	0.082075421	0.076924811	0.571596035	0.048541513	0.733437126	0.118838996	0.433342407
Daam1	3	1	ENSMUSG00000034574	-0.409587865	0.009992414	-0.148412156	0.471156137	-0.180288389	0.459814206	-0.171532552	0.361464422	0.419697826	0.008358162	-0.262131168	0.058373552	0.142245717	0.418692782	-0.402070336	0.00314618	-0.031324811	0.867303058	0.161605287	0.353950333
Dab1	3	2	ENSMUSG00000028519	0.041392774	0.847472494	-0.05059956	0.836816814	0.058561058	0.886391111	-0.129108142	0.509733422	0.464470172	0.002539918	-0.344276433	0.015088289	-0.000591972	0.991678669	-0.325426259	0.025748365	-0.139234954	0.395458046	0.014006351	0.967372063
Dab2ip	3	3	ENSMUSG00000026883	-0.142962101	0.508267967	-0.055508988	0.858057393	-0.023720225	0.976814143	0.147441847	0.532145225	0.286769013	0.153268599	-0.299564768	0.08308294	0.0999018	0.695181093	-0.074786913	0.736661991	0.356179309	0.064890993	-0.03188608	0.930734535
Dach1	3	3	ENSMUSG00000055639	-0.867672078	8.13e-07	-0.645035693	0.000319018	0.875380559	4.92e-07	0.702188777	4.48e-05	0.437637571	0.014398439	-0.65562348	1.03e-05	-0.268255983	0.105586385	1.031108872	7.41e-14	1.658541185	6.530000000000001e-35	0.544133928	0.000189215
Dact2	3	2	ENSMUSG00000048826	0.293902915	0.253203548	-0.286475843	0.328713194	0.10137643	0.814623771	0.313947629	0.303593316	0.352308543	0.194449477	-0.200236972	0.266824281	0.107080955	0.70300602	-0.117150789	0.619731852	0.26431933	0.253887024	0.120370215	0.67283976
Dact3	3	2	ENSMUSG00000078794	-0.163509341	0.462584793	-0.563906261	0.008578053	-0.123411436	0.757450435	-0.104636995	0.710041176	-0.485568174	0.018409518	-0.210220118	0.179513579	-0.066685811	0.797853075	-0.422365207	0.01167492	-0.100085107	0.616299854	-0.122343294	0.612393554
Dad1	3	3	ENSMUSG00000022174	0.816778371	0.000747344	0.077084234	0.791328083	0.034301719	0.949121445	0.380832717	0.127729789	-0.355454696	0.128256232	-0.141569801	0.326812198	0.010169558	0.970158553	-0.055921615	0.762644675	0.122250848	0.471526329	-0.026735256	0.93185452
Dag1	3	2	ENSMUSG00000039952	-0.337962239	0.058807744	-0.416217539	0.023860084	0.13282974	0.669403245	0.126882702	0.565305927	0.024608376	0.920916026	-0.266944918	0.064280814	0.201081788	0.248433287	-0.179165569	0.270465481	0.511356104	0.00024221	0.361109278	0.014522522
Daglb	1	3	ENSMUSG00000039206	0.702645153	0.037798251	2.012708811	4.38e-08	-0.023445367	0.96759135	-0.099028554	0.804745804	0.01684366	0.961895311	1.58057632	1.51e-13	1.889085618	9.74e-20	0.071771816	0.784921753	-0.956645264	5.26e-05	-0.536711766	0.023639066
Dalrd3	1	0	ENSMUSG00000019039	0.432037607	0.093568877	-0.287875622	0.313390377	-0.196556118	0.554653453	-0.697713176	0.012367648	0.126466982	0.657947753	0.207372094	0.195648894	0.095406486	0.696773893	0.553411467	0.000761624	-0.187065376	0.336737105	0.012202084	0.973682217
Dao	2	1	ENSMUSG00000042096											0.050640281		-0.087813687		0.325683431		0.130902975	0.746546996	0.020363686	
Dapk1	3	3	ENSMUSG00000021559	-0.573999924	0.004713537	-0.429371007	0.042345564	0.3333035	0.157757792	0.025622453	0.937161224	0.045146628	0.870127593	-0.192090661	0.272449859	-0.091847334	0.739800626	0.128258065	0.574048749	0.403862729	0.050973586	0.148010883	0.571559845
Dapl1	3	3	ENSMUSG00000026989	1.227632067	6.02e-06	0.507756985	0.066004126	0.270797954	0.378885434	1.605466026	9.08e-10	-0.040156083	0.898748292	-0.581524435	0.01361912	-0.521284809	0.028926373	-0.217096657	0.363870419	0.242100716	0.355866782	0.467996668	0.049314261
Dbn1	1	0	ENSMUSG00000034675	-0.21710296	0.274718762	-0.298561639	0.163643718	-0.2095463	0.446359014	-0.461830034	0.017354685	-0.237602238	0.242779016	-0.216240131	0.16899027	0.425444518	0.009192734	-0.198989969	0.266961221	0.413529698	0.011287962	0.149580356	0.494878452
Dbp	3	3	ENSMUSG00000059824	2.07547253	3.98e-18	2.203300879	1.32e-20	0.775771484	0.003469281	1.379494099	9.09e-09	0.602233641	0.014810769	0.109095039	0.49231485	0.663231176	4.41e-06	0.350768828	0.02586211	0.934149456	1.93e-11	0.111183381	0.639865594
Dcaf10	1	0	ENSMUSG00000035572	-0.141169178	0.458294591	0.024636994	0.937952144	0.009639423	0.989909123	-0.414981656	0.018017823	-0.224803804	0.232264563	0.130288533	0.262484081	0.127418321	0.373381595	-0.110537839	0.388145529	0.025932911	0.866208159	-0.130663797	0.371147684
Dcaf11	0	1	ENSMUSG00000022214	0.718471039	3.69e-06	0.548548665	0.000566853	0.090853198	0.807475876	-0.161302129	0.406407288	-0.086627222	0.677299558	0.5589743	7.81e-09	0.636682797	1.19e-11	0.134446227	0.26001469	-0.071850814	0.577407083	-0.100584862	0.525625399
Dcaf12	3	0	ENSMUSG00000028436	-0.042361264	0.849211759	-0.336681727	0.068960522	0.063352877	0.881149073	0.08379062	0.724900135	0.146811726	0.470533913	-0.417513387	0.004003779	-0.105649874	0.602195853	-0.203753427	0.194805462	0.098356932	0.582336639	0.026201415	0.936357416
Dcaf13	3	3	ENSMUSG00000022300	0.082438462	0.677925254	0.125430763	0.559728416	-0.093726188	0.802296064	0.078328715	0.72755167	-0.467081944	0.004436566	0.212618054	0.128858083	0.085852575	0.678793836	0.255046296	0.084841374	0.058520446	0.754229065	0.065956275	0.791707856
Dcaf15	3	1	ENSMUSG00000037103	-0.142972103	0.394073556	-0.432908261	0.004878565	-0.117461325	0.690829521	-0.378189063	0.012554062	-0.246739585	0.123924078	0.087800754	0.619280028	0.103738951	0.665296587	0.334254405	0.054931131	0.326706353	0.065467027	0.018489517	0.963969616
Dcaf4	0	0	ENSMUSG00000021222	0.32002812	0.079744129	-0.012003728	0.971569628	0.035986667	0.949914881	0.182511679	0.390798303	0.296281239	0.113567056	-0.048560379	0.768052855	0.057065215	0.813328051	0.012705213	0.951753017	0.408297377	0.004060114	0.962947686	9.5e-14
Dcaf6	3	3	ENSMUSG00000026571	-0.197547653	0.353960316	-0.077487867	0.781783853	-0.273429971	0.295644642	-0.238251697	0.311911836	-0.069114808	0.790667122	0.438080951	0.010516801	-0.062165718	0.829527826	-0.343837256	0.055648843	-0.546130999	0.0016051	-0.095955326	0.713098133
Dcaf7	1	1	ENSMUSG00000049354	-0.141076516	0.49022733	-0.219964787	0.3155648	0.204299053	0.450223893	0.009922648	0.976235295	0.436847835	0.018833221	-0.207635691	0.170436785	0.050383238	0.843687216	-0.274954963	0.093487976	0.384748653	0.015240342	0.037223589	0.906450837
Dcaf8	1	3	ENSMUSG00000026554	-0.13565073	0.238398685	-0.047498631	0.765517543	0.239513076	0.05034755	0.062502736	0.661651163	-0.381569782	0.000137341	0.009781944	0.901521702	0.145881362	0.015715564	0.247938712	3.95e-06	0.092236179	0.130887128	0.00655953	0.968678818
Dcbld1	3	3	ENSMUSG00000019891	0.213451374	0.368411162	0.099231931	0.719180235	-0.013350683	0.976826612	0.012750072	0.976902531	0.041441207	0.888264337	0.051993541	0.72574693	-0.071906753	0.814214623	0.012365931	0.969955707	-0.382614711	0.345551246	-0.384466049	0.163126227
Dcc	3	3	ENSMUSG00000060534											0.879504483	0.036601457	1.409210631	0.006721396	0.58335902	0.101738015	0.144422322	0.739992394	0.075497028	0.766932666
Dcdc2a	3	2	ENSMUSG00000035910	1.212752005	1.01e-12	1.668393152	4.9699999999999995e-24	-1.162502355	1.39e-09	-2.288696804	8.960000000000001e-29	-0.748475336	5.94e-05	0.316945013	0.045381967	1.432080388	1.2799999999999999e-23	-1.173181978	1.14e-12	-1.233668538	7.01e-14	-0.331016406	0.059544056
Dchs2	1	1	ENSMUSG00000102692	-0.249234619		0.110492727	0.661637707	0.044058448	0.888972815	0.344563785	0.342696924	-0.042205029	0.873379179	-0.064495383	0.668980832	0.145498617	0.620450479	-0.011772241	0.97064196	0.294526889	0.449446466	0.347510388	0.218395342
Dck	3	2	ENSMUSG00000029366	-0.079029286	0.644024143	0.142471325	0.425033315	-0.37949424	0.010716771	-0.649566424	7.45e-07	0.122510946	0.460794105	-0.151333298	0.275822304	0.065415809	0.762969311	-0.448845573	0.000874894	-0.210809746	0.156009352	-0.225219664	0.151487756
Dclk1	3	3	ENSMUSG00000027797	-0.31127376	0.209595185	-0.286142422	0.314318317	0.083928613	0.85929339	0.491968724	0.076090375	0.157297025	0.561376715	-0.456930832	0.000951975	-0.095762795	0.646658033	-0.431370168	0.001569715	-0.082317652	0.640380692	-0.007914951	0.983241936
Dclk2	3	3	ENSMUSG00000028078	-0.487401477	0.02020736	-0.075204061	0.791328083	-0.334002308	0.17693125	-0.814458017	7.16e-05	-0.082130296	0.74781005	0.034728849	0.815858087	0.038629108	0.85321535	0.137409552	0.329183636	-0.13436875	0.337403555	-0.02771651	0.919362611
