peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster	k50_mono	k50_di	q50_mono	q50_di	gene	k50_group	q50_group
peak.1311	chr11	60827196	60827596	401	*	45.9696223	82.37280697	7.206594251	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Dhrs7b	3	2
peak.1312	chr11	60830400	60830800	401	*	92.87740015	106.0431538	15.61428754	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Dhrs7b	3	2
peak.1313	chr11	60878691	60879091	401	*	81.61953346	80.47917922	8.407693293	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Tmem11	0	0
peak.1314	chr11	61091698	61092098	401	*	47.84593341	66.27697112	13.21208946	9.803753636	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Kcnj12	3	3
peak.1315	chr11	61115785	61116185	401	*	130.4036224	94.68138732	7.206594251	8.578284432	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Kcnj12	3	3
peak.1316	chr11	61175037	61175437	401	*	121.9602224	110.7772232	21.61978275	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Usp22	0	0
peak.1317	chr11	61268497	61268897	401	*	236.4152004	176.1073804	50.44615976	33.08766852	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Aldh3a2	3	2
peak.1318	chr11	61504909	61505309	401	*	45.03146674	45.44706591	15.61428754	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	B9d1	1	1
peak.1319	chr11	61541108	61541508	401	*	128.5273113	151.4902197	8.407693293	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	B9d1	1	1
peak.1320	chr11	61634912	61635312	401	*	34.71175561	73.85148211	4.804396167	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Epn2	3	0
peak.1321	chr11	61884709	61885109	401	*	199.8271337	142.022081	8.407693293	15.93109966	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Akap10	1	3
peak.1322	chr11	61919363	61919763	401	*	30.95913338	82.37280697	16.81538659	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Akap10	1	3
peak.1323	chr11	61997073	61997473	401	*	65.67088899	106.0431538	15.61428754	18.38203807	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Akap10	1	3
peak.1324	chr11	62154192	62154592	401	*	23.45388893	56.80883239	4.804396167	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Adora2b	0	0
peak.1325	chr11	62313639	62314039	401	*	63.79457788	101.3090844	13.21208946	18.38203807	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ncor1	1	1
peak.1326	chr11	62448751	62449151	401	*	33.77360005	53.96839077	12.01099042	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Ncor1	1	1
peak.1327	chr11	62535580	62535980	401	*	137.9088669	103.2027122	6.005495209	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Cenpv	2	0
peak.1328	chr11	62551063	62551463	401	*	126.6510002	93.73457345	13.21208946	26.9603225	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Ubb	0	1
peak.1329	chr11	62675780	62676180	401	*	88.18662236	64.38334338	10.80989138	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Mmgt2	3	3
peak.1330	chr11	62739673	62740073	401	*	87.2484668	76.69192373	9.608792334	22.05844568	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Zfp287	3	2
peak.1331	chr11	62756534	62756934	401	*	36.58806672	69.11741274	2.402198084	9.803753636	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	1	0	Zfp286	1	1
peak.1332	chr11	63707047	63707447	401	*	136.9707113	42.60662429	8.407693293	12.25469205	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Hs3st3b1	3	3
peak.1333	chr11	63782539	63782939	401	*	175.4350892	53.96839077	25.22307988	26.9603225	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Hs3st3b1	3	3
peak.1334	chr11	63873392	63873792	401	*	19.7012667	75.74510985	9.608792334	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Hs3st3b1	3	3
peak.1335	chr11	63875073	63875473	401	*	164.1772225	203.5649827	7.206594251	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Hs3st3b1	3	3
peak.1336	chr11	63891630	63892030	401	*	534.7486675	444.0557065	28.826377	87.00831352	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Hs3st3b1	3	3
peak.1337	chr11	63893397	63893797	401	*	168.8680003	178.0010082	27.62527796	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Hs3st3b1	3	3
peak.1338	chr11	63907031	63907431	401	*	42.21700007	15.14902197	62.45715017	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	1	0	1	1	Hs3st3b1	3	3
peak.1339	chr11	63953872	63954272	401	*	140.7233336	95.62820119	24.02198084	25.7348533	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Cox10	3	0
peak.1340	chr11	64978700	64979100	401	*	49.72224452	46.39387979	6.005495209	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Elac2	0	1
peak.1341	chr11	65231833	65232233	401	*	105.0734224	180.8414498	79.27253676	49.01876818	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Arhgap44	3	2
peak.1342	chr11	65716812	65717212	401	*	106.9497335	154.3306613	14.4131885	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Map2k4	1	3
peak.1343	chr11	65877345	65877745	401	*	9.38155557	3.787255493	105.6967157	7.352815227	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	0	1	Dnah9	3	2
peak.1344	chr11	66157133	66157533	401	*	110.7023557	71.01104049	10.80989138	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Dnah9	3	2
peak.1345	chr11	66534314	66534714	401	*	89.12477792	45.44706591	46.84286263	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Pirt	3	3
peak.1346	chr11	67007970	67008370	401	*	49.72224452	8.521324859	102.0934186	7.352815227	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	0	1	1	1	Tmem220	2	3
peak.1347	chr11	67113776	67114176	401	*	35.64991117	89.00050408	2.402198084	15.93109966	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Myh2	1	0
peak.1348	chr11	67666942	67667342	401	*	60.98011121	55.86201852	9.608792334	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Gas7	3	1
peak.1349	chr11	67681843	67682243	401	*	399.6542673	352.2147608	7.206594251	49.01876818	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Gas7	3	1
peak.1350	chr11	67695108	67695508	401	*	216.7139337	255.6397458	6.005495209	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rcvrn	1	0
peak.1351	chr11	67699478	67699878	401	*	250.4875337	215.8735631	12.01099042	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Glp2r	3	3
peak.1352	chr11	67703081	67703481	401	*	304.900556	243.3311654	3.603297125	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	1	0	0	Glp2r	3	3
peak.1353	chr11	67780679	67781079	401	*	40.34068895	120.2453619	4.804396167	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Dhrs7c	3	3
peak.1354	chr11	67885741	67886141	401	*	48.78408897	67.223785	48.04396167	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Dhrs7c	3	3
peak.1355	chr11	68004348	68004748	401	*	90.06293348	85.21324859	8.407693293	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Ntn1	3	2
peak.1356	chr11	68542249	68542649	401	*	140.7233336	107.9367815	42.03846646	28.1857917	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Pik3r6	3	0
peak.1357	chr11	68593341	68593741	401	*	35.64991117	64.38334338	3.603297125	9.803753636	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	0	1	0	1	Ccdc42	2	2
peak.1358	chr11	68764622	68765022	401	*	276.7558893	294.4591146	147.7351821	39.21501455	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Myh10	3	3
peak.1359	chr11	68901298	68901698	401	*	68.48535566	85.21324859	9.608792334	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rpl26	1	0
peak.1360	chr11	68974090	68974490	401	*	207.3323781	215.8735631	10.80989138	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rangrf	1	0
peak.1361	chr11	68982603	68983003	401	*	39.4025334	61.54290176	7.206594251	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Pfas	1	0
peak.1362	chr11	69008377	69008777	401	*	41.27884451	64.38334338	14.4131885	7.352815227	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Pfas	1	0
peak.1363	chr11	69059316	69059716	401	*	55.35117787	47.34069366	7.206594251	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Borcs6	0	0
peak.1364	chr11	69073197	69073597	401	*	88.18662236	79.53236535	32.42967413	22.05844568	e80a.notDB	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Tmem107	1	1
peak.1365	chr11	69094735	69095135	401	*	152.9193558	149.596592	14.4131885	37.98954534	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Per1	0	1
peak.1366	chr11	69098691	69099091	401	*	45.03146674	51.12794915	14.4131885	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Per1	0	1
peak.1367	chr11	69236863	69237263	401	*	271.126956	187.4691469	30.02747605	53.920645	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Gucy2e	3	0
peak.1368	chr11	69245631	69246031	401	*	148.228578	155.2774752	27.62527796	28.1857917	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Cntrob	1	1
peak.1369	chr11	69323734	69324134	401	*	79.74322235	71.01104049	9.608792334	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Cntrob	1	1
peak.1370	chr11	69366436	69366836	401	*	33.77360005	69.11741274	18.01648563	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Chd3	1	0
peak.1371	chr11	69395559	69395959	401	*	124.7746891	96.57501506	30.02747605	22.05844568	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Cyb5d1	3	0
peak.1372	chr11	69411124	69411524	401	*	98.50633349	84.26643471	6.005495209	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Kdm6b	1	0
peak.1373	chr11	69417458	69417858	401	*	60.98011121	71.95785436	14.4131885	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Kdm6b	1	0
peak.1374	chr11	69548052	69548452	401	*	111.6405113	13.25539422	46.84286263	12.25469205	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost	1	1	1	1	Dnah2	3	3
peak.1375	chr11	69567576	69567976	401	*	156.671978	116.4581064	86.47913101	14.70563045	e80a.lost	k88n.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Efnb3	1	1
peak.1376	chr11	69579195	69579595	401	*	54.41302231	59.64927401	12.01099042	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Trp53	3	2
peak.1377	chr11	69581302	69581702	401	*	78.80506679	77.6387376	13.21208946	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Trp53	3	2
peak.1378	chr11	69591991	69592391	401	*	248.6112226	289.7250452	16.81538659	47.79329898	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	1	Atp1b2	2	2
peak.1379	chr11	69653413	69653813	401	*	167.9298447	56.80883239	12.01099042	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	0	1	Sox15	2	2
peak.1380	chr11	69662461	69662861	401	*	60.98011121	78.58555147	13.21208946	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Mpdu1	0	0
peak.1381	chr11	69672321	69672721	401	*	145.4141113	132.5539422	19.21758467	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Eif4a1	0	0
peak.1382	chr11	69684027	69684427	401	*	68.48535566	74.79829598	6.005495209	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Senp3	1	0
peak.1383	chr11	69693558	69693958	401	*	330.2307561	371.1510383	63.65824922	61.27346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Tnfsf12	1	1
peak.1384	chr11	69759010	69759410	401	*	97.56817793	65.33015725	60.05495209	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	1	Polr2a	2	3
peak.1385	chr11	69763455	69763855	401	*	62.85642232	63.4365295	7.206594251	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Slc35g3	1	1
peak.1386	chr11	69913728	69914128	401	*	92.87740015	100.3622706	9.608792334	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Gps2	1	0
peak.1387	chr11	69921391	69921791	401	*	64.73273344	90.89413183	16.81538659	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Eif5a	1	0
peak.1388	chr11	69993073	69993473	401	*	138.8470224	61.54290176	14.4131885	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Phf23	1	1
peak.1389	chr11	69995391	69995791	401	*	132.2799335	166.6392417	15.61428754	17.15656886	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Phf23	1	1
peak.1390	chr11	70014244	70014644	401	*	124.7746891	28.4044162	6.005495209	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Acadvl	3	2
peak.1391	chr11	70016953	70017353	401	*	173.5587781	129.7135006	4.804396167	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Acadvl	3	2
peak.1392	chr11	70025960	70026360	401	*	261.7454004	78.58555147	55.25055592	51.46970659	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Asgr1	3	3
peak.1393	chr11	70220822	70221222	401	*	19.7012667	109.8304093	8.407693293	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	0	1	0	Slc16a13	1	1
peak.1394	chr11	70387437	70387837	401	*	212.0231559	202.6181689	8.407693293	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Alox15	3	2
peak.1395	chr11	70452156	70452556	401	*	95.69186682	146.7561503	7.206594251	9.803753636	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Med11	1	0
peak.1396	chr11	70525110	70525510	401	*	53.47486675	75.74510985	18.01648563	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Psmb6	0	1
peak.1397	chr11	70646849	70647249	401	*	47.84593341	61.54290176	12.01099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Rnf167	0	0
peak.1398	chr11	70662644	70663044	401	*	102.2589557	57.75564626	6.005495209	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Eno3	1	0
peak.1399	chr11	70669097	70669497	401	*	103.1971113	120.2453619	8.407693293	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Spag7	2	0
peak.1400	chr11	70671464	70671864	401	*	162.3009114	98.46864281	7.206594251	14.70563045	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Spag7	2	0
peak.1401	chr11	70747287	70747687	401	*	50.66040008	78.58555147	8.407693293	11.02922284	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Kif1c	1	0
peak.1402	chr11	70823389	70823789	401	*	46.90777785	71.95785436	7.206594251	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Rabep1	1	1
peak.1403	chr11	70941826	70942226	401	*	151.0430447	26.51078845	39.63626838	20.83297648	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	0	1	0	1	Nup88	2	2
peak.1404	chr11	71019175	71019575	401	*	88.18662236	89.94731795	15.61428754	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Derl2	0	1
peak.1405	chr11	71345867	71346267	401	*	10.31971113	58.70246014	12.01099042	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	0	0	0	Nlrp1b	3	1
peak.1406	chr11	71368002	71368402	401	*	22.51573337	70.06422662	14.4131885	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Nlrp1b	3	1
peak.1407	chr11	71815979	71816379	401	*	20.63942225	76.69192373	3.603297125	9.803753636	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	1	0	Aipl1	3	3
peak.1408	chr11	71945030	71945430	401	*	41.27884451	87.10687633	7.206594251	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Aipl1	3	3
peak.1409	chr11	71987647	71988047	401	*	70.36166678	67.223785	12.01099042	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Aipl1	3	3
peak.1410	chr11	71996830	71997230	401	*	226.0954892	41.65981042	42.03846646	28.1857917	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	0	1	0	1	Aipl1	3	3
peak.1411	chr11	72032099	72032499	401	*	186.6929559	219.6608186	12.01099042	40.44048375	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Aipl1	3	3
peak.1412	chr11	72037348	72037748	401	*	197.012667	213.0331215	8.407693293	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Aipl1	3	3
peak.1413	chr11	72052690	72053090	401	*	60.98011121	61.54290176	13.21208946	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pimreg	3	1
peak.1414	chr11	72072512	72072912	401	*	68.48535566	90.89413183	10.80989138	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Pimreg	3	1
peak.1415	chr11	72116341	72116741	401	*	146.3522669	37.87255493	9.608792334	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Pimreg	3	1
peak.1416	chr11	72117929	72118329	401	*	314.2821116	195.0436579	1.201099042	20.83297648	e80a.lost	e80a.notDB	e80a_shared	0	e80a.notDB	1	1	0	0	Pimreg	3	1
peak.1417	chr11	72129910	72130310	401	*	296.457156	190.3095885	7.206594251	41.66595295	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pimreg	3	1
peak.1418	chr11	72154789	72155189	401	*	41.27884451	84.26643471	4.804396167	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Pitpnm3	1	3
peak.1419	chr11	72337642	72338042	401	*	108.8260446	138.2348255	3.603297125	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	1	1	1	Tekt1	3	3
peak.1420	chr11	72675321	72675721	401	*	148.228578	43.55343817	21.61978275	35.53860693	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Ankfy1	3	3
peak.1421	chr11	72795680	72796080	401	*	145.4141113	169.4796833	19.21758467	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Cyb5d2	1	0
peak.1422	chr11	73006384	73006784	401	*	60.04195565	55.86201852	12.01099042	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Camkk1	1	0
peak.1423	chr11	73023772	73024172	401	*	20.63942225	38.8193688	1.201099042	6.127346023	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Camkk1	1	0
peak.1424	chr11	73031551	73031951	401	*	79.74322235	86.16006246	12.01099042	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Camkk1	1	0
peak.1425	chr11	73061247	73061647	401	*	32.8354445	64.38334338	8.407693293	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Itgae	3	3
peak.1426	chr11	73077196	73077596	401	*	192.3218892	172.3201249	24.02198084	35.53860693	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Itgae	3	3
peak.1427	chr11	74687146	74687546	401	*	48.78408897	76.69192373	16.81538659	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Cluh	1	0
peak.1428	chr11	74830206	74830606	401	*	140.7233336	118.3517341	56.45165496	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Mnt	1	0
peak.1429	chr11	74876778	74877178	401	*	45.9696223	64.38334338	22.82088179	12.25469205	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Mnt	1	0
peak.1430	chr11	75180819	75181219	401	*	69.42351122	129.7135006	7.206594251	7.352815227	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ovca2	1	0
peak.1431	chr11	75183531	75183931	401	*	72.23797789	173.2669388	6.005495209	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ovca2	1	0
peak.1432	chr11	75195147	75195547	401	*	52.53671119	94.68138732	9.608792334	23.28391489	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Dph1	1	0
peak.1433	chr11	75263728	75264128	401	*	3.752622228	4.734069366	73.26704155	7.352815227	k88n.gained	k88n.gained	k88n_unique	0	0	0	0	1	1	Rpa1	1	3
peak.1434	chr11	75279162	75279562	401	*	60.04195565	59.64927401	10.80989138	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Rpa1	1	3
peak.1435	chr11	75291485	75291885	401	*	210.1468448	287.8314174	19.21758467	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rpa1	1	3
peak.1436	chr11	75294049	75294449	401	*	45.9696223	63.4365295	18.01648563	13.48016125	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Rpa1	1	3
peak.1437	chr11	75461137	75461537	401	*	178.2495558	160.9583584	13.21208946	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Tlcd2	0	1
peak.1438	chr11	75486525	75486925	401	*	127.5891558	122.1389896	19.21758467	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Prpf8	3	1
peak.1439	chr11	75595604	75596004	401	*	89.12477792	81.42599309	14.4131885	24.50938409	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Inpp5k	3	1
peak.1440	chr11	75625734	75626134	401	*	145.4141113	82.37280697	7.206594251	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Inpp5k	3	1
peak.1441	chr11	75630731	75631131	401	*	58.16564454	71.95785436	10.80989138	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Inpp5k	3	1
peak.1442	chr11	75731341	75731741	401	*	33.77360005	71.95785436	9.608792334	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Ywhae	1	0
peak.1443	chr11	75745962	75746362	401	*	29.08282227	52.07476303	10.80989138	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Doc2b	3	3
peak.1444	chr11	75778084	75778484	401	*	193.2600448	108.8835954	7.206594251	15.93109966	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Doc2b	3	3
peak.1445	chr11	75793331	75793731	401	*	182.0021781	76.69192373	82.87583388	37.98954534	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Doc2b	3	3
peak.1446	chr11	75870544	75870944	401	*	64.73273344	13.25539422	97.28902239	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	0	1	1	1	Doc2b	3	3
peak.1447	chr11	75895031	75895431	401	*	18.76311114	29.35123007	91.28352718	3.676407614	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	0	1	Doc2b	3	3
